2026-03-27 09:25:48.361,2026-03-27 09:25:48.361,-0.000581,-0.000220,01A0,1100000000000000,8
2026-03-27 09:25:48.362,2026-03-27 09:25:48.362,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.362,2026-03-27 09:25:48.362,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.362,2026-03-27 09:25:48.362,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.410,2026-03-27 09:25:48.410,-0.000581,-0.000220,01A0,2200000000000000,8
2026-03-27 09:25:48.410,2026-03-27 09:25:48.410,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.410,2026-03-27 09:25:48.410,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.410,2026-03-27 09:25:48.410,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.461,2026-03-27 09:25:48.461,-0.000581,-0.000220,01A0,3300000000000000,8
2026-03-27 09:25:48.461,2026-03-27 09:25:48.461,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.461,2026-03-27 09:25:48.461,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.461,2026-03-27 09:25:48.461,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.510,2026-03-27 09:25:48.510,-0.000581,-0.000220,01A0,4500000000000000,8
2026-03-27 09:25:48.511,2026-03-27 09:25:48.511,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.511,2026-03-27 09:25:48.511,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.511,2026-03-27 09:25:48.511,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.560,2026-03-27 09:25:48.560,-0.000581,-0.000220,01A0,5600000000000000,8
2026-03-27 09:25:48.561,2026-03-27 09:25:48.561,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.561,2026-03-27 09:25:48.561,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.561,2026-03-27 09:25:48.561,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.611,2026-03-27 09:25:48.611,-0.000581,-0.000220,01A0,6700000000000000,8
2026-03-27 09:25:48.611,2026-03-27 09:25:48.611,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.611,2026-03-27 09:25:48.611,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.611,2026-03-27 09:25:48.611,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.660,2026-03-27 09:25:48.660,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.661,2026-03-27 09:25:48.661,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.661,2026-03-27 09:25:48.661,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.710,2026-03-27 09:25:48.710,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.710,2026-03-27 09:25:48.710,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.710,2026-03-27 09:25:48.710,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.760,2026-03-27 09:25:48.760,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.760,2026-03-27 09:25:48.760,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.761,2026-03-27 09:25:48.761,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.810,2026-03-27 09:25:48.810,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.811,2026-03-27 09:25:48.811,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.811,2026-03-27 09:25:48.811,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.861,2026-03-27 09:25:48.861,-0.000581,-0.000220,01A0,0800000000000000,8
2026-03-27 09:25:48.861,2026-03-27 09:25:48.861,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.861,2026-03-27 09:25:48.861,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.861,2026-03-27 09:25:48.861,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.911,2026-03-27 09:25:48.911,-0.000581,-0.000220,01A0,0800000000000000,8
2026-03-27 09:25:48.911,2026-03-27 09:25:48.911,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.911,2026-03-27 09:25:48.911,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.911,2026-03-27 09:25:48.911,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:48.961,2026-03-27 09:25:48.961,-0.000581,-0.000220,01A0,0700000000000000,8
2026-03-27 09:25:48.961,2026-03-27 09:25:48.961,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:48.961,2026-03-27 09:25:48.961,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:48.961,2026-03-27 09:25:48.961,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.010,2026-03-27 09:25:49.010,-0.000581,-0.000220,01A0,0600000000000000,8
2026-03-27 09:25:49.011,2026-03-27 09:25:49.011,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.011,2026-03-27 09:25:49.011,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.011,2026-03-27 09:25:49.011,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.062,2026-03-27 09:25:49.062,-0.000581,-0.000220,01A0,0400000000000000,8
2026-03-27 09:25:49.062,2026-03-27 09:25:49.062,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.062,2026-03-27 09:25:49.062,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.062,2026-03-27 09:25:49.062,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.111,2026-03-27 09:25:49.111,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.112,2026-03-27 09:25:49.112,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.112,2026-03-27 09:25:49.112,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.162,2026-03-27 09:25:49.162,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.162,2026-03-27 09:25:49.162,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.162,2026-03-27 09:25:49.162,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.211,2026-03-27 09:25:49.211,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.212,2026-03-27 09:25:49.212,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.212,2026-03-27 09:25:49.212,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.262,2026-03-27 09:25:49.262,-0.000581,-0.000220,01A0,0100000000000000,8
2026-03-27 09:25:49.262,2026-03-27 09:25:49.262,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.262,2026-03-27 09:25:49.262,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.262,2026-03-27 09:25:49.262,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.312,2026-03-27 09:25:49.312,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.312,2026-03-27 09:25:49.312,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.312,2026-03-27 09:25:49.312,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.361,2026-03-27 09:25:49.361,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.361,2026-03-27 09:25:49.361,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.362,2026-03-27 09:25:49.362,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.411,2026-03-27 09:25:49.411,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:49.411,2026-03-27 09:25:49.411,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.411,2026-03-27 09:25:49.411,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.411,2026-03-27 09:25:49.411,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.461,2026-03-27 09:25:49.461,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:49.461,2026-03-27 09:25:49.461,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.461,2026-03-27 09:25:49.461,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.462,2026-03-27 09:25:49.462,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.511,2026-03-27 09:25:49.511,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:49.512,2026-03-27 09:25:49.512,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.512,2026-03-27 09:25:49.512,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.512,2026-03-27 09:25:49.512,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.562,2026-03-27 09:25:49.562,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.562,2026-03-27 09:25:49.562,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.562,2026-03-27 09:25:49.562,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.612,2026-03-27 09:25:49.612,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:49.612,2026-03-27 09:25:49.612,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.612,2026-03-27 09:25:49.612,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.612,2026-03-27 09:25:49.612,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.661,2026-03-27 09:25:49.661,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:49.662,2026-03-27 09:25:49.662,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.662,2026-03-27 09:25:49.662,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.662,2026-03-27 09:25:49.662,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.711,2026-03-27 09:25:49.711,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:49.711,2026-03-27 09:25:49.711,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.711,2026-03-27 09:25:49.711,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.711,2026-03-27 09:25:49.711,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.761,2026-03-27 09:25:49.761,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:49.761,2026-03-27 09:25:49.761,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.761,2026-03-27 09:25:49.761,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.761,2026-03-27 09:25:49.761,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.812,2026-03-27 09:25:49.812,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:49.812,2026-03-27 09:25:49.812,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.812,2026-03-27 09:25:49.812,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.812,2026-03-27 09:25:49.812,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.862,2026-03-27 09:25:49.862,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:49.862,2026-03-27 09:25:49.862,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.862,2026-03-27 09:25:49.862,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.862,2026-03-27 09:25:49.862,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.911,2026-03-27 09:25:49.911,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:49.912,2026-03-27 09:25:49.912,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.912,2026-03-27 09:25:49.912,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.912,2026-03-27 09:25:49.912,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:49.961,2026-03-27 09:25:49.961,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:49.961,2026-03-27 09:25:49.961,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:49.961,2026-03-27 09:25:49.961,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:49.962,2026-03-27 09:25:49.962,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.011,2026-03-27 09:25:50.011,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.011,2026-03-27 09:25:50.011,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:50.011,2026-03-27 09:25:50.011,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.011,2026-03-27 09:25:50.011,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.061,2026-03-27 09:25:50.061,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.062,2026-03-27 09:25:50.062,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:50.062,2026-03-27 09:25:50.062,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.062,2026-03-27 09:25:50.062,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.112,2026-03-27 09:25:50.112,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.112,2026-03-27 09:25:50.112,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:50.112,2026-03-27 09:25:50.112,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.112,2026-03-27 09:25:50.112,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.161,2026-03-27 09:25:50.161,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.161,2026-03-27 09:25:50.161,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:50.161,2026-03-27 09:25:50.161,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.162,2026-03-27 09:25:50.162,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.212,2026-03-27 09:25:50.212,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.212,2026-03-27 09:25:50.212,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:50.212,2026-03-27 09:25:50.212,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.212,2026-03-27 09:25:50.212,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.262,2026-03-27 09:25:50.262,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.262,2026-03-27 09:25:50.262,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:50.262,2026-03-27 09:25:50.262,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.262,2026-03-27 09:25:50.262,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.312,2026-03-27 09:25:50.312,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.312,2026-03-27 09:25:50.312,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:50.312,2026-03-27 09:25:50.312,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.313,2026-03-27 09:25:50.313,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.362,2026-03-27 09:25:50.362,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.362,2026-03-27 09:25:50.362,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:50.363,2026-03-27 09:25:50.363,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.363,2026-03-27 09:25:50.363,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.412,2026-03-27 09:25:50.412,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.412,2026-03-27 09:25:50.412,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:50.413,2026-03-27 09:25:50.413,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.413,2026-03-27 09:25:50.413,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.462,2026-03-27 09:25:50.462,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.462,2026-03-27 09:25:50.462,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:50.463,2026-03-27 09:25:50.463,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.463,2026-03-27 09:25:50.463,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.512,2026-03-27 09:25:50.512,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.512,2026-03-27 09:25:50.512,-0.000581,-0.000220,00AA,0000000000008000,8
2026-03-27 09:25:50.513,2026-03-27 09:25:50.513,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.513,2026-03-27 09:25:50.513,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.562,2026-03-27 09:25:50.562,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.563,2026-03-27 09:25:50.563,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:50.563,2026-03-27 09:25:50.563,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.563,2026-03-27 09:25:50.563,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.613,2026-03-27 09:25:50.613,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.613,2026-03-27 09:25:50.613,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:50.613,2026-03-27 09:25:50.613,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.613,2026-03-27 09:25:50.613,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.663,2026-03-27 09:25:50.663,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.663,2026-03-27 09:25:50.663,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:50.663,2026-03-27 09:25:50.663,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.663,2026-03-27 09:25:50.663,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.713,2026-03-27 09:25:50.713,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:50.713,2026-03-27 09:25:50.713,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.714,2026-03-27 09:25:50.714,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.763,2026-03-27 09:25:50.763,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.763,2026-03-27 09:25:50.763,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:50.763,2026-03-27 09:25:50.763,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.763,2026-03-27 09:25:50.763,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.813,2026-03-27 09:25:50.813,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.813,2026-03-27 09:25:50.813,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:50.813,2026-03-27 09:25:50.813,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.813,2026-03-27 09:25:50.813,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.863,2026-03-27 09:25:50.863,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.863,2026-03-27 09:25:50.863,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:50.863,2026-03-27 09:25:50.863,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.863,2026-03-27 09:25:50.863,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.913,2026-03-27 09:25:50.913,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:50.913,2026-03-27 09:25:50.913,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.913,2026-03-27 09:25:50.913,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:50.963,2026-03-27 09:25:50.963,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:50.963,2026-03-27 09:25:50.963,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:50.963,2026-03-27 09:25:50.963,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:50.963,2026-03-27 09:25:50.963,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:51.013,2026-03-27 09:25:51.013,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:51.014,2026-03-27 09:25:51.014,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:51.014,2026-03-27 09:25:51.014,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:51.014,2026-03-27 09:25:51.014,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:51.064,2026-03-27 09:25:51.064,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:51.064,2026-03-27 09:25:51.064,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:51.064,2026-03-27 09:25:51.064,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:51.064,2026-03-27 09:25:51.064,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:51.113,2026-03-27 09:25:51.113,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:51.114,2026-03-27 09:25:51.114,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:51.114,2026-03-27 09:25:51.114,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:51.114,2026-03-27 09:25:51.114,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:51.164,2026-03-27 09:25:51.164,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:51.164,2026-03-27 09:25:51.164,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:51.164,2026-03-27 09:25:51.164,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:51.215,2026-03-27 09:25:51.215,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:51.215,2026-03-27 09:25:51.215,-0.000581,-0.000220,00AA,0000102764199000,8
2026-03-27 09:25:51.215,2026-03-27 09:25:51.215,-0.000581,-0.000220,00A8,0000000000000000,8
2026-03-27 09:25:51.215,2026-03-27 09:25:51.215,-0.000581,-0.000220,019E,0000000000000000,8
2026-03-27 09:25:51.264,2026-03-27 09:25:51.264,-0.000581,-0.000220,01A0,0000000000000000,8
2026-03-27 09:25:51.264,2026-03-27 09:25:51.264,-0.000581,-0.000220,00AA,0000102764199000,8
